12.596,57.336,127.26,3.34
12.565,57.376,127.36,3.35
12.533,57.417,127.46,3.36
12.501,57.457,127.57,3.37
12.47,57.497,127.67,3.38
12.438,57.537,127.77,3.39
12.407,57.577,127.88,3.4
12.375,57.617,127.98,3.41
12.344,57.657,128.09,3.42
12.312,57.697,128.19,3.43
12.281,57.737,128.29,3.44
12.249,57.777,128.4,3.45
12.218,57.817,128.5,3.46
12.186,57.857,128.6,3.47
12.155,57.897,128.71,3.48
12.123,57.937,128.81,3.49
12.092,57.977,128.92,3.5
12.06,58.017,129.02,3.51
12.028,58.057,129.12,3.52
11.997,58.097,129.23,3.53
11.965,58.137,129.33,3.54
11.934,58.177,129.43,3.55
11.902,58.217,129.54,3.56
11.871,58.257,129.64,3.57
11.839,58.297,129.75,3.58
11.808,58.337,129.85,3.59
11.776,58.377,129.95,3.6
11.776,58.377,129.95,3.6
11.719,58.409,130.04,3.61
11.661,58.441,130.13,3.62
11.603,58.473,130.22,3.63
11.545,58.506,130.3,3.64
11.488,58.538,130.39,3.65
11.43,58.57,130.48,3.66
11.372,58.602,130.57,3.67
11.315,58.634,130.65,3.68
11.257,58.666,130.74,3.69
11.199,58.698,130.83,3.7
11.142,58.73,130.92,3.71
11.084,58.762,131,3.72
11.026,58.794,131.09,3.73
10.969,58.827,131.18,3.74
10.911,58.859,131.27,3.75
10.853,58.891,131.35,3.76
10.795,58.923,131.44,3.77
10.738,58.955,131.53,3.78
10.68,58.987,131.62,3.79
10.622,59.019,131.71,3.8
10.565,59.051,131.79,3.81
10.507,59.083,131.88,3.82
10.449,59.115,131.97,3.83
10.392,59.148,132.06,3.84
10.334,59.18,132.14,3.85
10.276,59.212,132.23,3.86
10.219,59.244,132.32,3.87
10.161,59.276,132.41,3.88
10.103,59.308,132.49,3.89
10.046,59.34,132.58,3.9
9.9878,59.372,132.67,3.91
9.9301,59.404,132.76,3.92
9.8725,59.436,132.84,3.93
9.8148,59.469,132.93,3.94
9.7571,59.501,133.02,3.95
9.6994,59.533,133.11,3.96
9.6417,59.565,133.19,3.97
9.584,59.597,133.28,3.98
9.5263,59.629,133.37,3.99
9.4686,59.661,133.46,4
9.4686,59.661,133.46,4
9.3862,59.683,133.52,4.01
9.3039,59.706,133.59,4.02
9.2215,59.728,133.65,4.03
9.1391,59.75,133.71,4.04
9.0567,59.772,133.78,4.05
8.9743,59.794,133.84,4.06
8.8919,59.817,133.91,4.07
8.8095,59.839,133.97,4.08
8.7271,59.861,134.03,4.09
8.6447,59.883,134.1,4.1
8.5623,59.905,134.16,4.11
8.48,59.928,134.23,4.12
8.3976,59.95,134.29,4.13
8.3152,59.972,134.35,4.14
8.2328,59.994,134.42,4.15
8.1504,60.016,134.48,4.16
8.068,60.039,134.54,4.17
7.9856,60.061,134.61,4.18
7.9032,60.083,134.67,4.19
7.8208,60.105,134.74,4.2
7.7385,60.128,134.8,4.21
7.6561,60.15,134.86,4.22
7.5737,60.172,134.93,4.23
7.4913,60.194,134.99,4.24
7.4089,60.216,135.06,4.25
7.3265,60.239,135.12,4.26
7.2441,60.261,135.18,4.27
7.1617,60.283,135.25,4.28
7.0793,60.305,135.31,4.29
6.9969,60.327,135.38,4.3
6.9146,60.35,135.44,4.31
6.8322,60.372,135.5,4.32
6.7498,60.394,135.57,4.33
6.6674,60.416,135.63,4.34
6.585,60.438,135.7,4.35
6.5026,60.461,135.76,4.36
6.4202,60.483,135.82,4.37
6.3378,60.505,135.89,4.38
6.2554,60.527,135.95,4.39
6.173,60.549,136.02,4.4
6.173,60.549,136.02,4.4
6.0724,60.561,136.05,4.41
5.9718,60.572,136.08,4.42
5.8712,60.583,136.12,4.43
5.7706,60.595,136.15,4.44
5.6699,60.606,136.19,4.45
5.5693,60.617,136.22,4.46
5.4687,60.628,136.25,4.47
5.3681,60.64,136.29,4.48
5.2675,60.651,136.32,4.49
5.1668,60.662,136.36,4.5
5.0662,60.673,136.39,4.51
4.9656,60.685,136.42,4.52
4.865,60.696,136.46,4.53
4.7644,60.707,136.49,4.54
4.6637,60.718,136.52,4.55
4.5631,60.73,136.56,4.56
4.4625,60.741,136.59,4.57
4.3619,60.752,136.63,4.58
4.2613,60.764,136.66,4.59
4.1606,60.775,136.69,4.6
4.06,60.786,136.73,4.61
3.9594,60.797,136.76,4.62
3.8588,60.809,136.8,4.63
3.7582,60.82,136.83,4.64
3.6575,60.831,136.86,4.65
3.5569,60.842,136.9,4.66
3.4563,60.854,136.93,4.67
3.3557,60.865,136.96,4.68
3.2551,60.876,137,4.69
3.1544,60.887,137.03,4.7
3.0538,60.899,137.07,4.71
2.9532,60.91,137.1,4.72
2.8526,60.921,137.13,4.73
2.752,60.933,137.17,4.74
2.6513,60.944,137.2,4.75
2.5507,60.955,137.24,4.76
2.4501,60.966,137.27,4.77
2.3495,60.978,137.3,4.78
2.2488,60.989,137.34,4.79
2.1482,61,137.37,4.8
2.1482,61,137.37,4.8
2.0408,61,137.37,4.81
1.9334,61,137.37,4.82
1.826,61,137.37,4.83
1.7186,61,137.37,4.84
1.6112,61,137.37,4.85
1.5038,61,137.37,4.86
1.3963,61,137.37,4.87
1.2889,61,137.37,4.88
1.1815,61,137.37,4.89
1.0741,61,137.37,4.9
0.9667,61,137.37,4.91
0.85929,61,137.37,4.92
0.75188,61,137.37,4.93
0.64447,61,137.37,4.94
0.53706,61,137.37,4.95
0.42965,61,137.37,4.96
0.32223,61,137.37,4.97
0.21482,61,137.37,4.98
0.10741,61,137.37,4.99
1.9878e-15,61,137.37,5
-0.10741,61,137.37,5.01
-0.21482,61,137.37,5.02
-0.32223,61,137.37,5.03
-0.42965,61,137.37,5.04
-0.53706,61,137.37,5.05
-0.64447,61,137.37,5.06
-0.75188,61,137.37,5.07
-0.85929,61,137.37,5.08
-0.9667,61,137.37,5.09
-1.0741,61,137.37,5.1
-1.1815,61,137.37,5.11
-1.2889,61,137.37,5.12
-1.3963,61,137.37,5.13
-1.5038,61,137.37,5.14
-1.6112,61,137.37,5.15
-1.7186,61,137.37,5.16
-1.826,61,137.37,5.17
-1.9334,61,137.37,5.18
-2.0408,61,137.37,5.19
-2.1482,61,137.37,5.2
-2.1482,61,137.37,5.2
-2.2488,60.989,137.34,5.21
-2.3495,60.978,137.3,5.22
-2.4501,60.966,137.27,5.23
-2.5507,60.955,137.24,5.24
-2.6513,60.944,137.2,5.25
-2.752,60.933,137.17,5.26
-2.8526,60.921,137.13,5.27
-2.9532,60.91,137.1,5.28
-3.0538,60.899,137.07,5.29
-3.1544,60.887,137.03,5.3
-3.2551,60.876,137,5.31
-3.3557,60.865,136.96,5.32
-3.4563,60.854,136.93,5.33
-3.5569,60.842,136.9,5.34
-3.6575,60.831,136.86,5.35
-3.7582,60.82,136.83,5.36
-3.8588,60.809,136.8,5.37
-3.9594,60.797,136.76,5.38
-4.06,60.786,136.73,5.39
-4.1606,60.775,136.69,5.4
-4.2613,60.764,136.66,5.41
-4.3619,60.752,136.63,5.42
-4.4625,60.741,136.59,5.43
-4.5631,60.73,136.56,5.44
-4.6637,60.718,136.52,5.45
-4.7644,60.707,136.49,5.46
-4.865,60.696,136.46,5.47
-4.9656,60.685,136.42,5.48
-5.0662,60.673,136.39,5.49
-5.1668,60.662,136.36,5.5
-5.2675,60.651,136.32,5.51
-5.3681,60.64,136.29,5.52
-5.4687,60.628,136.25,5.53
-5.5693,60.617,136.22,5.54
-5.6699,60.606,136.19,5.55
-5.7706,60.595,136.15,5.56
-5.8712,60.583,136.12,5.57
-5.9718,60.572,136.08,5.58
-6.0724,60.561,136.05,5.59
-6.173,60.549,136.02,5.6
-6.173,60.549,136.02,5.6
-6.2554,60.527,135.95,5.61
-6.3378,60.505,135.89,5.62
-6.4202,60.483,135.82,5.63
-6.5026,60.461,135.76,5.64
-6.585,60.438,135.7,5.65
-6.6674,60.416,135.63,5.66
-6.7498,60.394,135.57,5.67
-6.8322,60.372,135.5,5.68
-6.9146,60.35,135.44,5.69
-6.9969,60.327,135.38,5.7
-7.0793,60.305,135.31,5.71
-7.1617,60.283,135.25,5.72
-7.2441,60.261,135.18,5.73
-7.3265,60.239,135.12,5.74
-7.4089,60.216,135.06,5.75
-7.4913,60.194,134.99,5.76
-7.5737,60.172,134.93,5.77
-7.6561,60.15,134.86,5.78
-7.7385,60.128,134.8,5.79
-7.8208,60.105,134.74,5.8
-7.9032,60.083,134.67,5.81
-7.9856,60.061,134.61,5.82
-8.068,60.039,134.54,5.83
-8.1504,60.016,134.48,5.84
-8.2328,59.994,134.42,5.85
-8.3152,59.972,134.35,5.86
-8.3976,59.95,134.29,5.87
-8.48,59.928,134.23,5.88
-8.5623,59.905,134.16,5.89
-8.6447,59.883,134.1,5.9
-8.7271,59.861,134.03,5.91
-8.8095,59.839,133.97,5.92
-8.8919,59.817,133.91,5.93
-8.9743,59.794,133.84,5.94
-9.0567,59.772,133.78,5.95
-9.1391,59.75,133.71,5.96
-9.2215,59.728,133.65,5.97
-9.3039,59.706,133.59,5.98
-9.3862,59.683,133.52,5.99
-9.4686,59.661,133.46,6
-9.4686,59.661,133.46,6
-9.5263,59.629,133.37,6.01
-9.584,59.597,133.28,6.02
-9.6417,59.565,133.19,6.03
-9.6994,59.533,133.11,6.04
-9.7571,59.501,133.02,6.05
-9.8148,59.469,132.93,6.06
-9.8725,59.436,132.84,6.07
-9.9301,59.404,132.76,6.08
-9.9878,59.372,132.67,6.09
-10.046,59.34,132.58,6.1
-10.103,59.308,132.49,6.11
-10.161,59.276,132.41,6.12
-10.219,59.244,132.32,6.13
-10.276,59.212,132.23,6.14
-10.334,59.18,132.14,6.15
-10.392,59.148,132.06,6.16
-10.449,59.115,131.97,6.17
-10.507,59.083,131.88,6.18
-10.565,59.051,131.79,6.19
-10.622,59.019,131.71,6.2
-10.68,58.987,131.62,6.21
-10.738,58.955,131.53,6.22
-10.795,58.923,131.44,6.23
-10.853,58.891,131.35,6.24
-10.911,58.859,131.27,6.25
-10.969,58.827,131.18,6.26
-11.026,58.794,131.09,6.27
-11.084,58.762,131,6.28
-11.142,58.73,130.92,6.29
-11.199,58.698,130.83,6.3
-11.257,58.666,130.74,6.31
-11.315,58.634,130.65,6.32
-11.372,58.602,130.57,6.33
-11.43,58.57,130.48,6.34
-11.488,58.538,130.39,6.35
-11.545,58.506,130.3,6.36
-11.603,58.473,130.22,6.37
-11.661,58.441,130.13,6.38
-11.719,58.409,130.04,6.39
-11.776,58.377,129.95,6.4
-11.776,58.377,129.95,6.4
-11.808,58.337,129.85,6.41
-11.839,58.297,129.75,6.42
